generation;mean_p;mean_t;meanfrs;meanmrs;varp;vart;covpt;varfrs;varmrs;surviving_males;surviving_females;N;
12750;0.121513;-0.155669;9.76672;10.1524;0.0943157;0.0105176;0.00102074;2.27839;107.926;2470;2512;5000;
12760;0.111733;-0.155577;9.73048;9.7497;0.0968337;0.0104209;-0.000832694;2.62256;101.35;2519;2455;5000;
12770;0.0973818;-0.154972;9.98797;9.93219;0.0938254;0.0104897;0.000290845;0.120192;98.001;2495;2490;5000;
12780;0.0970841;-0.155876;9.97993;9.90833;0.0998088;0.00957431;0.000850516;0.20032;104.137;2499;2486;5000;
12790;0.0896608;-0.144677;10;10;0.100703;0.0091249;0.000219122;0;102.552;2477;2508;5000;
12800;0.0617821;-0.143689;10;9.90851;0.0949387;0.0091303;0.000520962;0;96.2128;2496;2491;5000;
12810;0.0342094;-0.139476;10;9.87771;0.0930461;0.00898499;0.000824767;0;102.983;2479;2504;5000;
12820;0.0473551;-0.144725;9.96801;9.97599;0.103756;0.00923237;-0.000215775;0.318849;103.001;2492;2493;5000;
12830;0.0612502;-0.148975;9.70376;9.51639;0.107048;0.00878202;1.28854e-05;2.87461;94.4504;2557;2424;5000;
12840;0.0507535;-0.150549;10;9.95219;0.102867;0.00831466;0.000546272;0;100.635;2488;2498;5000;
12850;0.0188634;-0.160134;9.99598;9.90048;0.097916;0.00822847;2.57138e-05;0.0401768;100.428;2494;2487;5000;
12860;0.0125608;-0.159203;9.89764;10.2033;0.0910308;0.00870194;-0.000308344;1.01314;97.601;2463;2514;5000;
12870;0.0174471;-0.160826;9.79398;9.8748;0.0861032;0.00902362;0.00099181;2.01778;94.8551;2511;2472;5000;
12880;0.0420817;-0.15843;10;9.84968;0.092554;0.00982656;-0.00126351;0;100.373;2493;2490;5000;
12890;0.0302316;-0.1634;9.93579;9.87241;0.089762;0.0099183;0.00085225;0.637932;96.7142;2501;2476;5000;
12900;-0.00164413;-0.164967;10;9.87421;0.0868487;0.0093288;0.000744627;0;100.928;2471;2512;5000;
12910;-0.0226511;-0.171806;9.82916;9.87112;0.0841785;0.0108581;9.07541e-05;1.6792;100.346;2514;2474;5000;
12920;-0.0250235;-0.17267;10;10.1485;0.0812585;0.0108993;0.000758318;0;105.315;2455;2529;5000;
12930;-0.0413286;-0.17377;10;10.1966;0.0777381;0.0110624;3.79976e-05;0;106.46;2435;2542;5000;
12940;-0.00502522;-0.179102;10;10.0877;0.0818944;0.0112304;0.000255609;0;101.667;2448;2530;5000;
12950;-0.0245483;-0.17391;10;10.1192;0.0833174;0.0111365;6.77114e-06;0;101.894;2425;2546;5000;
12960;-0.043919;-0.170637;9.91653;10.0403;0.0754727;0.0107889;0.000199363;0.827692;97.0193;2485;2495;5000;
12970;-0.0526046;-0.171582;10;10.104;0.0842822;0.0114044;0.000383158;0;104.869;2454;2526;5000;
12980;-0.0406421;-0.176184;10;10.144;0.0863424;0.011448;0.000406967;0;106.699;2435;2536;5000;
12990;-0.0263688;-0.184864;9.94779;9.86853;0.0848249;0.011286;0.00114636;0.519363;93.17;2500;2477;5000;
13000;-0.0235371;-0.185154;10;10.1653;0.0845536;0.0115443;-0.000844207;0;100.295;2458;2522;5000;
13010;-0.0281578;-0.187366;10;9.94043;0.0803581;0.0117173;0.000593257;0;97.0179;2469;2503;5000;
13020;-0.0374162;-0.202638;10;10.1973;0.0793926;0.0128939;2.08066e-05;0;107.049;2447;2532;5000;
13030;-0.0403549;-0.210405;10;10.0803;0.0789309;0.0142948;-4.88119e-05;0;105.291;2461;2512;5000;
13040;-0.0297068;-0.208239;10;10.004;0.0812001;0.0126607;0.000996156;0;106.011;2452;2513;5000;
13050;-0.00851807;-0.20176;10;10.0318;0.089141;0.0117443;0.000710789;0;102.983;2448;2521;5000;
13060;-0.0108428;-0.202292;9.73296;9.67884;0.0876581;0.0114871;0.000832223;2.59908;97.1269;2533;2442;5000;
13070;-0.0162949;-0.197544;10;10.356;0.0881967;0.0114459;0.0011152;0;107.074;2421;2560;5000;
13080;-0.0236735;-0.202138;9.9679;9.90431;0.0855588;0.0116365;0.000441564;0.319997;101.028;2499;2484;5000;
13090;-0.04125;-0.193312;10;10.0761;0.0800531;0.0114103;0.000366992;0;106.92;2460;2517;5000;
13100;-0.0185812;-0.199236;9.98421;10.2513;0.0828902;0.0118242;0.000381636;0.157666;98.437;2447;2529;5000;
13110;-0.0273057;-0.208099;10;9.94866;0.0815863;0.0118169;0.00118908;0;105.645;2453;2519;5000;
13120;-0.0102217;-0.219028;10;9.87292;0.0861545;0.012025;-0.00058231;0;98.4747;2484;2486;5000;
13130;-0.0261711;-0.218167;10;9.85748;0.0824538;0.0110012;0.000586216;0;102.909;2476;2490;5000;
13140;-0.0406384;-0.226143;10;10.0596;0.0796889;0.0109396;0.000280958;0;101.626;2435;2531;5000;
13150;-0.0358683;-0.229381;9.80907;9.85519;0.0804603;0.0106497;0.000206283;1.87285;101.347;2507;2466;5000;
13160;-0.0330051;-0.227773;10;10.064;0.0809607;0.0107807;0.000759979;0;103.554;2455;2517;5000;
13170;-0.0427835;-0.226886;9.93912;9.65694;0.08348;0.0103296;0.000184121;0.60506;97.6347;2523;2449;5000;
13180;-0.0439295;-0.232627;10;10.1667;0.0853361;0.010375;0.000642846;0;109.222;2410;2561;5000;
13190;-0.0407353;-0.224817;9.98796;9.92424;0.082392;0.0108681;-2.57989e-05;0.12024;99.8746;2477;2489;5000;
13200;-0.0316133;-0.229997;9.78486;9.80723;0.0871685;0.0125619;0.000501975;2.10511;101.168;2512;2456;5000;
13210;-0.0506551;-0.233495;9.79722;9.84708;0.08223;0.0122323;0.000940605;1.98671;102.834;2504;2464;5000;
13220;-0.0494019;-0.242483;9.98002;10.004;0.082717;0.013612;0.000477605;0.199361;105.126;2462;2498;5000;
13230;-0.0671965;-0.250389;10;10.3483;0.0726466;0.013993;0.000513121;0;106.644;2388;2585;5000;
13240;-0.0995713;-0.246179;9.89095;9.70285;0.0684735;0.0133779;0.000673344;1.07858;97.2572;2511;2449;5000;
13250;-0.0803345;-0.25231;9.85306;9.99597;0.0729203;0.0136665;0.000706619;1.44783;98.9927;2482;2481;5000;
13260;-0.0804321;-0.263422;10;10.5188;0.0775523;0.0140669;0.00166654;0;104.102;2380;2575;5000;
13270;-0.0868149;-0.268098;9.7076;10.0821;0.0762157;0.015787;0.000569129;2.83848;99.6236;2469;2490;5000;
13280;-0.0630778;-0.266326;10;10.0351;0.0879902;0.0157522;0.0011358;0;104.135;2380;2572;5000;
13290;-0.0689673;-0.266186;9.90415;9.9359;0.0900539;0.0155766;0.000793549;0.94928;99.8356;2472;2480;5000;
13300;-0.0884718;-0.267916;9.68476;9.61107;0.0824915;0.0158054;0.000909583;3.05306;99.0869;2527;2427;5000;
13310;-0.0766173;-0.268388;9.49626;9.41846;0.0797423;0.0160403;-0.000541673;4.78363;92.5044;2552;2413;5000;
13320;-0.0914513;-0.271828;9.95619;10.0442;0.082588;0.0140482;0.00137924;0.436153;102.73;2462;2500;5000;
13330;-0.121283;-0.263987;10;9.88601;0.082215;0.0139938;0.00063054;0;100.498;2446;2515;5000;
13340;-0.14487;-0.270399;9.76513;9.76286;0.0810827;0.0141793;-0.000227075;2.29356;100.707;2511;2453;5000;
13350;-0.139586;-0.28148;10;9.39394;0.0884781;0.0141843;0.000624651;0;104.178;2470;2480;5000;
13360;-0.119093;-0.283393;10;9.74369;0.0864298;0.0150184;0.000806546;0;98.5542;2486;2471;5000;
13370;-0.116953;-0.296086;9.93708;10.2849;0.0955595;0.0143916;0.000751197;0.625219;104.762;2426;2527;5000;
13380;-0.128207;-0.293155;10;9.65477;0.0917086;0.0147669;0.00128555;0;97.0954;2497;2461;5000;
13390;-0.133058;-0.29522;9.92487;10.1578;0.091447;0.0154884;0.00123637;0.745641;108.716;2442;2510;5000;
13400;-0.121413;-0.30258;9.90931;10.1989;0.096993;0.0136991;0.00127358;0.898715;108.199;2425;2513;5000;
13410;-0.102134;-0.311194;9.54937;9.72631;0.103667;0.0135787;0.000445925;4.3032;98.4954;2508;2437;5000;
13420;-0.0782065;-0.314447;10;9.9442;0.109286;0.0139697;0.00186392;0;105.059;2455;2495;5000;
13430;-0.090737;-0.311037;10;9.98815;0.100877;0.0154146;-0.000291613;0;107.033;2418;2528;5000;
13440;-0.117977;-0.312384;9.96778;9.83313;0.101403;0.0159272;0.000832056;0.321153;102.872;2452;2475;5000;
13450;-0.123082;-0.319817;10;9.84536;0.0994224;0.0175181;0.00221446;0;101.205;2459;2483;5000;
13460;-0.122363;-0.312678;10;9.7106;0.0962262;0.0172852;0.00103812;0;105.587;2443;2483;5000;
13470;-0.127395;-0.314516;10;9.71395;0.0972251;0.0172684;0.00124446;0;102.779;2449;2479;5000;
13480;-0.119628;-0.310954;9.84542;10.0283;0.103172;0.0165407;-0.00020924;1.52188;100.807;2461;2484;5000;
13490;-0.108166;-0.323672;9.90931;10.1989;0.105716;0.0172816;0.0010872;0.898715;100.732;2437;2513;5000;
13500;-0.109132;-0.326459;10;9.93249;0.0971555;0.0165783;0.00120633;0;101.941;2438;2501;5000;
13510;-0.100652;-0.320531;10;10.1239;0.104599;0.016786;-0.000477297;0;109.813;2404;2534;5000;
13520;-0.0867201;-0.318946;9.89239;9.96387;0.105863;0.017243;0.0015362;1.06455;103.05;2456;2482;5000;
13530;-0.0803605;-0.327628;9.66008;9.78947;0.110057;0.0181462;0.000899198;3.28366;97.3646;2498;2444;5000;
13540;-0.0923981;-0.322173;9.72003;9.92695;0.111163;0.0174441;0.000730393;2.7213;95.4492;2483;2465;5000;
13550;-0.0797764;-0.321377;10;9.77138;0.112115;0.0182201;0.0016956;0;98.4105;2457;2479;5000;
13560;-0.0595155;-0.319368;10;9.73991;0.103583;0.0176563;0.0012255;0;106.027;2434;2509;5000;
13570;-0.10244;-0.33081;9.98009;10.0683;0.0983351;0.0190721;0.00231701;0.198727;107.066;2423;2506;5000;
13580;-0.105027;-0.349636;10;10.1429;0.100073;0.0196407;-3.61575e-05;0;109.9;2384;2556;5000;
13590;-0.131023;-0.337507;10;9.66615;0.0976405;0.0194556;0.000652961;0;100.277;2444;2490;5000;
13600;-0.129142;-0.343454;10;9.9045;0.0973547;0.0209957;0.00188839;0;102.498;2446;2489;5000;
13610;-0.10657;-0.347984;9.9168;10.109;0.0996732;0.0208751;0.000898819;0.82509;100.513;2431;2503;5000;
13620;-0.098271;-0.356573;10;10.004;0.101678;0.0182652;0.000545835;0;97.1462;2408;2524;5000;
13630;-0.084098;-0.350835;9.87664;9.9799;0.098681;0.0188244;0.000225427;1.21837;104.503;2449;2482;5000;
13640;-0.0825781;-0.350074;10;9.96018;0.100418;0.0181889;-4.6654e-05;0;105.614;2422;2501;5000;
13650;-0.088601;-0.34473;10;10.2564;0.103519;0.0172483;0.00203024;0;107.707;2360;2560;5000;
13660;-0.0916489;-0.341676;10;10.3907;0.100278;0.0173392;0.000478849;0;106.481;2376;2553;5000;
13670;-0.0756191;-0.336639;10;10.0763;0.101127;0.0159151;-0.000829778;0;98.6293;2421;2510;5000;
13680;-0.0483053;-0.333317;9.85921;10.3193;0.107375;0.015993;-0.000399351;1.38808;103.214;2421;2521;5000;
13690;-0.0386846;-0.323684;10;9.67328;0.113153;0.0153816;0.00029496;0;106.233;2445;2487;5000;
13700;-0.0250364;-0.32951;10;9.59454;0.116253;0.0156326;0.000963444;0;98.3151;2473;2461;5000;
13710;0.00827764;-0.323933;9.75572;10.3924;0.117024;0.014894;0.00184448;2.38313;99.433;2409;2516;5000;
13720;-0.0212437;-0.319397;10;9.93286;0.107851;0.0146703;0.000192493;0;104.616;2420;2515;5000;
13730;-0.007658;-0.322459;9.78192;9.95561;0.113652;0.0146516;0.000839835;2.13325;99.877;2466;2467;5000;
13740;0.0112625;-0.310813;9.84825;10.4156;0.121997;0.0136866;0.00193134;1.49448;106.535;2421;2531;5000;
13750;-0.0108461;-0.296682;9.836;9.36743;0.123559;0.0131165;0.0012296;1.61312;92.8447;2529;2399;5000;
13760;-0.000627868;-0.305545;10;10.2306;0.121743;0.0130938;0.000907493;0;102.657;2430;2529;5000;
13770;-0.0347509;-0.307008;10;9.96426;0.116037;0.0133251;0.00139582;0;102.262;2424;2509;5000;
13780;-0.0482662;-0.303543;9.74278;9.89891;0.116785;0.0145571;-0.00100085;2.50606;98.8576;2485;2462;5000;
13790;-0.0535775;-0.303677;9.97959;9.58824;0.11824;0.0147118;0.00151567;0.203665;97.203;2482;2445;5000;
13800;-0.0564017;-0.305872;9.96424;10.1007;0.115441;0.0133429;0.000581476;0.35629;106.353;2438;2508;5000;
13810;-0.0252277;-0.306888;9.95236;10.1048;0.114738;0.0126424;-0.000299185;0.47411;105.511;2431;2507;5000;
13820;0.0095526;-0.307596;9.70074;10.2184;0.122654;0.0117989;0.000131342;2.90306;104.897;2448;2496;5000;
13830;0.0116474;-0.306766;10;10.036;0.118339;0.0115702;0.000658215;0;107.633;2429;2511;5000;
13840;0.0243624;-0.3062;9.96055;10.2434;0.125009;0.0121184;0.00134722;0.392921;106.067;2412;2525;5000;
13850;0.0358399;-0.310868;9.71123;9.90291;0.120655;0.0107705;0.000614217;2.80427;94.8935;2477;2455;5000;
13860;0.0130344;-0.310426;9.78035;9.8117;0.121944;0.011015;-5.64377e-05;2.14824;99.604;2495;2449;5000;
13870;0.0316019;-0.31872;10;10.3646;0.132197;0.0119932;0.000424297;0;107.359;2354;2587;5000;
13880;0.00375232;-0.32809;9.79495;10.0812;0.131646;0.0118744;0.00154598;2.00843;103.321;2459;2484;5000;
13890;0.0195857;-0.332037;10;9.90855;0.134678;0.0115234;0.00234172;0;99.594;2436;2492;5000;
13900;-0.018472;-0.334211;9.96476;10.4047;0.126747;0.0104138;0.00087043;0.351147;104.374;2397;2545;5000;
13910;-0.025331;-0.340152;10;9.89867;0.116152;0.00998111;0.000359257;0;106.927;2402;2540;5000;
13920;-0.00396036;-0.338258;9.7521;9.7599;0.118447;0.0102968;-0.00168992;2.41755;102.864;2488;2439;5000;
13930;-0.0204688;-0.335854;9.94856;10.1658;0.125511;0.0111772;0.000692906;0.511797;98.1124;2438;2514;5000;
13940;0.0159597;-0.347415;10;9.90884;0.126652;0.0122879;0.00151078;0;102.211;2432;2500;5000;
13950;0.0271887;-0.343147;9.74573;9.87918;0.116727;0.0123091;0.000210221;2.47806;101.314;2482;2453;5000;
13960;0.0460993;-0.321695;10;10.2903;0.127562;0.0115174;0.00163213;0;106.771;2391;2552;5000;
13970;0.0305927;-0.319054;9.88124;10.0889;0.129868;0.0121496;-0.00085286;1.17354;103.711;2457;2496;5000;
13980;0.00602652;-0.317769;10;10.0277;0.133748;0.0118711;0.00291096;0;106.817;2422;2530;5000;
13990;-0.00525732;-0.310983;10;9.98806;0.132617;0.0111425;0.000189459;0;100.438;2431;2509;5000;
14000;-0.00694158;-0.304557;9.82574;10.0242;0.137983;0.0111795;0.000815178;1.71221;100.444;2460;2481;5000;
14010;0.0302141;-0.299435;10;10.1298;0.138364;0.0103663;0.000443042;0;110.522;2366;2576;5000;
14020;0.0257141;-0.295325;10;10.16;0.137717;0.011137;0.000653341;0;107.414;2405;2540;5000;
14030;0.0191369;-0.296801;10;10.3946;0.151225;0.0114515;0.000773053;0;107.452;2398;2555;5000;
14040;0.00105019;-0.298981;9.97981;9.79786;0.148022;0.0114568;0.000401959;0.20145;102.179;2496;2472;5000;
14050;0.00753195;-0.295041;9.8994;9.78131;0.14707;0.0115368;0.00108416;0.995915;98.4412;2486;2460;5000;
14060;-0.017853;-0.288554;10;9.9641;0.146711;0.0100794;0.00114599;0;102.153;2455;2498;5000;
14070;-0.0107061;-0.283592;9.71154;9.62061;0.155216;0.0108985;0.00113671;2.80141;97.2602;2528;2424;5000;
14080;0.00759297;-0.274127;10;9.55573;0.15581;0.0114219;0.000540161;0;97.3864;2511;2452;5000;
14090;-0.0168977;-0.262196;9.85966;9.81245;0.151879;0.0101678;-0.000399978;1.38367;100.883;2500;2459;5000;
14100;-0.0216358;-0.268317;10;9.79109;0.152441;0.0100949;0.00149914;0;104.844;2464;2484;5000;
14110;-0.0110824;-0.274035;9.881;10.0484;0.149603;0.0101357;0.0010277;1.17584;100.441;2468;2491;5000;
14120;-0.0357119;-0.276632;10;10.048;0.147875;0.00999673;0.000777002;0;109.438;2436;2512;5000;
14130;-0.0553379;-0.286039;9.91981;9.87231;0.15699;0.0109434;0.000991354;0.795494;101.181;2479;2474;5000;
14140;-0.0514216;-0.284412;10;9.96839;0.156491;0.0106294;0.00141381;0;106.123;2424;2523;5000;
14150;-0.0280869;-0.290925;9.71933;9.585;0.158156;0.0103404;-0.000437674;2.72796;101.105;2526;2424;5000;
14160;-0.0750108;-0.287985;10;9.59938;0.149387;0.00904688;0.00114435;0;99.8395;2480;2468;5000;
14170;-0.0827234;-0.292069;9.6705;9.68158;0.152886;0.00971719;-0.000181327;3.18639;98.1251;2516;2436;5000;
14180;-0.060382;-0.289987;9.61089;9.97531;0.159211;0.00912547;0.00174645;3.73965;98.271;2474;2470;5000;
14190;-0.051748;-0.291139;10;10.0923;0.149812;0.00860122;0.000787124;0;107.014;2426;2515;5000;
14200;-0.0262385;-0.286922;9.79191;10.106;0.155454;0.00865716;0.0016419;2.03758;100.193;2463;2494;5000;
14210;-0.0138227;-0.294105;9.91667;10.0766;0.160365;0.00868836;0.000154146;0.826389;109.067;2443;2499;5000;
14220;-0.0274994;-0.292523;10;9.82957;0.161994;0.00970542;9.3167e-05;0;102.825;2474;2480;5000;
14230;-0.00627765;-0.29345;10;9.89752;0.162777;0.00922665;-0.000935626;0;104.995;2437;2511;5000;
14240;0.0118661;-0.281626;10;9.72146;0.175634;0.00950611;0.000418072;0;101.256;2480;2478;5000;
14250;0.0360288;-0.282327;10;10.1164;0.166517;0.00981332;0.00167026;0;105.404;2429;2521;5000;
14260;0.0338504;-0.290779;9.87605;9.88395;0.174232;0.0104761;0.000293582;1.22414;97.5055;2483;2470;5000;
14270;0.0362429;-0.295156;9.86625;10.2034;0.16976;0.0113026;0.000679771;1.31964;100.447;2430;2508;5000;
14280;0.036051;-0.292799;9.95086;9.49961;0.17425;0.011129;-0.000228221;0.488986;98.7332;2511;2430;5000;
14290;0.0480035;-0.290193;10;10.2261;0.16279;0.0113926;-0.000364805;0;108.144;2402;2533;5000;
14300;0.0272547;-0.289106;9.70806;10.1728;0.174697;0.0107322;-0.000431174;2.83419;99.4354;2458;2494;5000;
14310;0.0231401;-0.293439;9.90365;9.8326;0.17108;0.0108141;0.00148397;0.954186;96.9827;2483;2467;5000;
14320;0.022709;-0.293253;9.70376;9.58833;0.178839;0.0106001;0.000557206;2.87461;95.6339;2527;2424;5000;
14330;0.0376025;-0.289759;10;9.71977;0.180135;0.0110915;0.00160841;0;102.532;2420;2532;5000;
14340;0.0154293;-0.287614;10;10.1067;0.176325;0.0109124;0.00123002;0;104.692;2387;2557;5000;
14350;0.015178;-0.283438;10;10.0755;0.171837;0.0109769;0.00121703;0;108.619;2415;2535;5000;
14360;0.0247908;-0.283453;9.92783;9.88029;0.169161;0.0111598;0.000211758;0.716523;104.136;2475;2476;5000;
14370;-0.0199842;-0.272866;9.96417;10.0603;0.162204;0.0104242;0.0011147;0.356997;100.84;2456;2503;5000;
14380;-0.0269702;-0.277057;9.89583;9.86422;0.148988;0.0108158;0.00137788;1.03082;99.2627;2482;2470;5000;
14390;-0.014418;-0.280549;10;9.81401;0.15189;0.0122554;-6.82706e-05;0;97.6702;2456;2480;5000;
14400;0.0161136;-0.275355;9.92502;10.1987;0.162483;0.0125989;0.000485644;0.744181;104.462;2439;2515;5000;
14410;0.0145459;-0.269107;9.80739;10.1588;0.164424;0.0120469;0.000814764;1.889;105.879;2456;2495;5000;
14420;0.0205333;-0.263334;10;9.75658;0.159898;0.0120972;0.000413286;0;98.5666;2458;2485;5000;
14430;0.0475483;-0.257618;9.66521;9.59855;0.160916;0.0114982;-0.000138532;3.23586;90.8063;2527;2425;5000;
14440;-0.000310393;-0.256068;9.98006;10.0361;0.156337;0.0113011;0.00150948;0.199044;99.8382;2459;2502;5000;
14450;0.0156325;-0.250069;9.754;10.0656;0.157721;0.0101315;0.00170413;2.39946;100.037;2476;2498;5000;
14460;0.0483062;-0.238544;9.63094;9.82063;0.162323;0.00991885;0.000844793;3.55441;99.1933;2509;2453;5000;
14470;0.0491816;-0.243976;10;9.93641;0.160846;0.00986607;0.000201718;0;101.109;2459;2500;5000;
14480;0.0396664;-0.241805;9.98404;10.0401;0.161128;0.00970175;0.000833034;0.159299;102.606;2462;2503;5000;
14490;0.0479362;-0.242066;9.94375;9.85663;0.160041;0.0104294;0.00023823;0.559311;97.2315;2489;2475;5000;
14500;0.0960034;-0.236026;10;10.3321;0.161976;0.00958976;-0.000146884;0;111.595;2417;2551;5000;
14510;0.126258;-0.228447;10;9.89383;0.174838;0.00935743;0.000643992;0;101.64;2460;2516;5000;
14520;0.157647;-0.221561;10;10.2072;0.174147;0.0096703;-0.00161482;0;106.889;2393;2562;5000;
14530;0.139768;-0.216881;9.88902;10.0242;0.167375;0.00999027;-8.396e-05;1.09747;98.8286;2485;2495;5000;
14540;0.131184;-0.205209;9.78261;9.95142;0.160557;0.00925639;0.00142383;2.12665;97.6495;2488;2475;5000;
14550;0.107389;-0.203004;10;10.0317;0.164884;0.00855186;0.000762984;0;102.777;2448;2528;5000;
14560;0.109151;-0.195784;10;10.1351;0.160577;0.00910924;0.000669958;0;102.843;2424;2550;5000;
14570;0.101768;-0.193747;10;10.1438;0.150336;0.00910394;-0.000171347;0;101.537;2429;2539;5000;
14580;0.115338;-0.19673;10;10.153;0.159461;0.00987786;0.000811273;0;102.07;2452;2522;5000;
14590;0.11765;-0.195062;10;10.2426;0.158228;0.00947627;-1.68766e-05;0;101.761;2445;2533;5000;
14600;0.128121;-0.197203;9.89612;9.9199;0.148352;0.00978401;-0.000182225;1.02796;106.361;2488;2477;5000;
14610;0.138883;-0.194961;9.89867;10.4355;0.140822;0.010678;0.00115355;1.00298;98.2491;2433;2540;5000;
14620;0.136931;-0.181918;9.39043;9.58887;0.133744;0.00972136;0.000855115;5.72411;95.2213;2547;2434;5000;
14630;0.16324;-0.167814;10;10.0239;0.135957;0.0101234;-0.000528709;0;104.583;2462;2515;5000;
14640;0.190149;-0.158919;10;9.98817;0.133706;0.0094934;0.000205061;0;107.258;2445;2532;5000;
14650;0.175932;-0.158661;10;10.1687;0.126769;0.00931582;0.00205984;0;104.47;2447;2532;5000;
14660;0.105275;-0.153625;9.57143;9.43548;0.132863;0.00849944;-0.00163156;4.10204;92.1813;2569;2412;5000;
14670;0.075913;-0.148761;10;10.0823;0.129534;0.00866812;-0.000146605;0;109.558;2405;2572;5000;
14680;0.0516741;-0.148008;10;9.90495;0.130701;0.00867469;0.000277698;0;97.5751;2474;2501;5000;
14690;0.0636323;-0.146504;9.99186;9.64623;0.120459;0.0091104;0.0008422;0.0813669;95.944;2523;2454;5000;
14700;0.0785269;-0.135098;9.9801;10.0764;0.111542;0.00796804;0.00101813;0.198648;98.2659;2477;2507;5000;
14710;0.0895093;-0.142248;10;9.92857;0.118218;0.00833109;0.000796726;0;100.312;2481;2502;5000;
14720;0.0982715;-0.139362;10;9.91829;0.111416;0.00788008;0.000691389;0;101.978;2436;2549;5000;
14730;0.0993138;-0.138083;10;10.0237;0.122731;0.00768741;0.000310083;0;101.104;2442;2540;5000;
14740;0.093313;-0.126803;10;9.94418;0.116965;0.00750973;0.00011998;0;96.2489;2491;2494;5000;
14750;0.113213;-0.12117;9.91204;9.88395;0.11518;0.00716968;-0.000243382;0.87191;100.867;2511;2479;5000;
14760;0.124675;-0.120977;10;9.78048;0.116465;0.00737175;0.000864739;0;102.892;2492;2495;5000;
14770;0.103821;-0.113442;10;10.016;0.109021;0.00677578;0.000719889;0;101.877;2484;2507;5000;
14780;0.0885085;-0.106727;9.68404;9.6718;0.107609;0.00646865;0.000573584;3.05973;99.4466;2534;2452;5000;
14790;0.0991781;-0.108983;10;9.7444;0.0982337;0.00648745;0.000398103;0;99.3055;2511;2478;5000;
14800;0.0938072;-0.0987048;10;10.0119;0.102766;0.00597362;6.41434e-05;0;105.097;2477;2514;5000;
14810;0.0754603;-0.0971848;10;10.1163;0.101115;0.00561894;0.000519906;0;102.914;2467;2523;5000;
14820;0.089536;-0.108055;9.91677;10.0363;0.0967714;0.00570945;0.000102948;0.825415;103.874;2488;2502;5000;
14830;0.0804416;-0.102658;10;10.1044;0.099633;0.00590725;0.000183799;0;102.318;2477;2516;5000;
14840;0.0662406;-0.0974351;10;9.78681;0.0934891;0.00594324;0.000217068;0;97.7043;2514;2479;5000;
14850;0.0428177;-0.0956395;10;10.1486;0.0965663;0.00635612;0.00115601;0;100.018;2461;2527;5000;
14860;0.0684482;-0.0990871;10;10.2088;0.0927243;0.00671863;0.000156132;0;105.697;2446;2543;5000;
14870;0.0699099;-0.100398;9.93966;9.80907;0.0919498;0.00697933;0.00121375;0.599738;98.6907;2521;2471;5000;
14880;0.0683069;-0.0991064;10;9.96011;0.0886854;0.00647466;0.000307919;0;94.2944;2488;2497;5000;
14890;0.0577752;-0.100923;9.94792;9.91214;0.0872976;0.00713382;0.000430171;0.518121;95.3597;2505;2483;5000;
14900;0.0453199;-0.103185;9.91781;10.3027;0.0910712;0.00747173;0.000665199;0.815162;105.021;2459;2534;5000;
14910;0.0378509;-0.10672;10;10.0839;0.0945927;0.00745431;0.000131452;0;103.467;2463;2525;5000;
